precision,recall,threshold
0.017325227963525838,0.926829268292683,0.0031777674835692825
0.017351598173515982,0.926829268292683,0.003197339734429259
0.01737010513484687,0.926829268292683,0.003200265567636434
0.017378048780487806,0.926829268292683,0.0032005035639295332
0.0173992673992674,0.926829268292683,0.0032356539999500145
0.01740192337047779,0.926829268292683,0.0032468370195212885
0.01741255536887124,0.926829268292683,0.003263546798029557
0.017417876241405655,0.926829268292683,0.003268683340759226
0.01742320036680422,0.926829268292683,0.0032760146418144157
0.01742586365025986,0.926829268292683,0.0032825509272258586
0.017428527748050756,0.926829268292683,0.0032936980147140545
0.01743119266055046,0.926829268292683,0.0032938742455355086
0.01744186046511628,0.926829268292683,0.00329835725201312
0.017468587189702726,0.926829268292683,0.003326992257458883
0.01747394236664623,0.926829268292683,0.0033333333333333335
0.01751421109233369,0.926829268292683,0.003334096664534001
0.017522287119581925,0.926829268292683,0.0033395531826177845
0.017530370598185453,0.926829268292683,0.0033764997790693718
0.01753576372865713,0.926829268292683,0.0033822418121857347
0.017538461538461537,0.926829268292683,0.003382817868961891
0.017551963048498844,0.926829268292683,0.0034105534105534105
0.01757090012330456,0.926829268292683,0.003446263328391217
0.017587164455414996,0.926829268292683,0.003453367735466335
0.017592592592592594,0.926829268292683,0.0034562211981566822
0.01761433868974042,0.926829268292683,0.0034588242535501185
0.01761706073249884,0.926829268292683,0.0034658355792511943
0.017619783616692426,0.926829268292683,0.0034844657236806345
0.017622507342711393,0.926829268292683,0.0034857398182547347
0.017627957321787537,0.926829268292683,0.0034957708500017058
0.017633410672853827,0.926829268292683,0.003498542274052478
0.01764705882352941,0.926829268292683,0.003508771929824561
0.0176716788094869,0.926829268292683,0.003533834586466165
0.017690875232774673,0.926829268292683,0.0035460502030269475
0.01769362098401366,0.926829268292683,0.0035623700903574433
0.01769636758770568,0.926829268292683,0.0035643887450776215
0.017699115044247787,0.926829268292683,0.0035668530968350548
0.017701863354037266,0.926829268292683,0.0035754922690890163
0.017710113406866554,0.926829268292683,0.003593275396102088
0.017712865133623367,0.926829268292683,0.003605010889187069
0.017715617715617717,0.926829268292683,0.0036090225563909775
0.017759775665991587,0.926829268292683,0.0036124794745484405
0.01777639170435054,0.926829268292683,0.003617813344984812
0.017779164067373673,0.926829268292683,0.003620383817705346
0.017781937295273748,0.926829268292683,0.003653105657398499
0.017795816422104278,0.926829268292683,0.0036590940797818915
0.01780693533270853,0.926829268292683,0.003686635944700461
0.01780971723168255,0.926829268292683,0.00368702764663597
0.0178125,0.926829268292683,0.003702261952889858
0.017815283638068447,0.926829268292683,0.0037282936273233115
0.017818068146295718,0.926829268292683,0.0037416596126076777
0.01782642689601251,0.926829268292683,0.0037555228276877762
0.0178292148889584,0.926829268292683,0.0037634408602150535
0.017832003754106054,0.926829268292683,0.003767038118874413
0.01783479349186483,0.926829268292683,0.00376984126984127
0.017848755284170972,0.926829268292683,0.003774582488660085
0.017857142857142856,0.926829268292683,0.003775193051414575
0.017873941674506115,0.926829268292683,0.003777267774646496
0.017887964851718185,0.926829268292683,0.0037786610216904467
0.017890772128060263,0.926829268292683,0.0038082220067514184
0.01789358028566944,0.926829268292683,0.003827864881991172
0.017896389324960755,0.926829268292683,0.003846153846153846
0.017899199246349504,0.926829268292683,0.0038499900914542346
0.01791044776119403,0.926829268292683,0.0038609306835400126
0.017918893429739076,0.926829268292683,0.0038775184012129127
0.017921710422889484,0.926829268292683,0.0038881838693342646
0.017924528301886792,0.926829268292683,0.0038888888888888883
0.017961241531432172,0.926829268292683,0.0039041585573560554
0.017964071856287425,0.926829268292683,0.003943556217073875
0.017966903073286054,0.926829268292683,0.003967731777183211
0.01797256818540123,0.926829268292683,0.003977089655880773
0.017975402081362345,0.926829268292683,0.0039904229848363925
0.018012324221835994,0.926829268292683,0.004
0.018018018018018018,0.926829268292683,0.004008159959821222
0.018020866266202973,0.926829268292683,0.0040100815100815096
0.018023715415019764,0.926829268292683,0.004019039213213971
0.018026565464895637,0.926829268292683,0.004031936705036989
0.018029416416258104,0.926829268292683,0.004038337114663205
0.018032268269534957,0.926829268292683,0.0040706069810287305
0.018035121025154248,0.926829268292683,0.004081632653061224
0.01804939835338822,0.926829268292683,0.004096360726813107
0.01806083650190114,0.926829268292683,0.004101667263958475
0.018063698304547616,0.926829268292683,0.00412087912087912
0.01808088818398097,0.926829268292683,0.004155288213152262
0.018083756345177664,0.926829268292683,0.0041681818843004054
